date_marker,ISIN,Cash_and_cash_equivalents,Inventory,Long-term_debt,Net_debt,Net_income,Number_of_employees,Sales,Short-term_debt,Total_interest-bearing_debt,Trade_payables,Trade_receivables
2020-03-31,SE0012673267,204.948999104195,0.0,18.9659999171022,-176.214999229787,54.1959955809474,,115.14899061094,9.76799995730538,28.7339998744075,2.37499998961919,81.589999643381
2020-03-31,SE0015810247,348.074885070324,0.0,268.874970681965,130.068152084947,-784.913860410452,,0.187509283423424,209.268066473305,478.143037155271,,
2020-03-31,SE0015811559,78.3720407187939,1265.54288287461,329.67769241333,499.943710453808,100.036202706397,,1238.49881701171,248.638058759272,578.315751172602,542.533211454749,211.843673445284
2020-03-31,SE0015811963,1944.58326384425,504.634994581342,7480.85045011342,5628.25314955413,-4351.62169504911,,-3270.72443075478,91.9859632849693,7572.83641339839,,
2020-03-31,SE0015812219,531.586881823838,0.0,1411.248648718,1066.30128639936,109.505421519279,,377.737451456487,186.639519505203,1597.8881682232,267.679153159261,
2020-03-31,SE0015961909,403.599998235918,432.199998110912,1955.6999914519,2053.79999102312,152.299987581709,,889.899927439019,501.699997807136,2457.39998925903,211.399999075999,931.199995929849
2020-03-31,SE0016101844,187.715755275637,0.0,102.647136429697,-58.7974277317524,9.0473229251802,,152.276289068162,26.2711911141872,128.918327543885,99.9519477054477,
2020-03-31,SE0016589188,1300.58953488618,1550.88334098458,1403.33785587549,542.809169344604,-8.06289918720722,,2491.81086741388,440.060848355293,1843.39870423079,2996.44275400788,1678.37588609755
2020-03-31,US0258161092,32895.8757400513,0.0,47927.0899963379,18218.2727813721,331.314851939678,,10008.4316643476,3187.05852508545,51114.1485214233,,
2020-03-31,US0311621009,7301.89102172852,3355.66184997559,27348.3706665039,21723.3992004395,1656.57425969839,,5547.93527412415,1676.91955566406,29025.290222168,1219.41215515137,4565.04894256592
2020-03-31,US0378331005,86696.741027832,3038.50532531738,88526.7706298828,21538.3912277222,10210.8514232039,,52962.267578423,19708.3616256714,108235.132255554,29547.5048446655,14328.5485076904
2020-03-31,US0970231058,14150.831489563,72927.7732849121,30762.3601531982,21326.042175293,-570.043087720871,,15348.5009080768,4714.51351165771,35476.873664856,13636.819190979,11597.1746444702
2020-03-31,US1491231015,6498.06327819824,10706.7668151855,22209.1590499878,27307.359046936,991.221420049667,,9648.97774279118,11596.2632751465,33805.4223251343,5257.68962860107,15261.7906951904
2020-03-31,US1667641005,8180.45104980469,5991.3419342041,21565.7323074341,21303.2579421997,3266.85521131754,,26545.1274797916,7917.97668457031,29483.7089920044,10002.2783279419,8818.40957641602
2020-03-31,US17275R1023,26088.7430101633,1106.5461602211,11167.7166929245,-10493.0156925917,2535.71635210514,,10952.7589513063,4428.01062464714,15595.7273175716,2184.78957211971,4171.45990598202
2020-03-31,US1912161007,16100.2504730225,3242.65205383301,28338.1177520752,29826.3838577271,2518.90058666468,,7789.07601231337,17588.5165786743,45926.6343307495,11519.7082519531,4037.36610412598
2020-03-31,US2546871060,13068.1247329712,1395.30643463135,41942.1276473999,41208.4753417969,424.809180021286,,16323.3835135102,12334.4724273682,54276.6000747681,15537.024230957,13244.0190124512
2020-03-31,US38141G1040,,,219291.863937378,364677.143936157,1101.05456274748,,8959.11668121815,156048.301086426,375340.165023804,194283.889694214,
2020-03-31,US4370761029,7939.37740039825,13684.8353098631,33504.0630706549,30178.033646822,2052.15688914061,,25832.4960744381,4613.34797656536,38117.4110472202,9181.04635906219,2382.90881037712
2020-03-31,US4385161066,8011.84772491455,4177.71697998047,11043.0620956421,7350.19359588623,1435.09255045652,,7681.96600538492,4318.97922515869,15362.0413208008,5172.93228149414,6791.52420043945
2020-03-31,US4581401001,18959.2160415649,8426.52076721191,33223.9686965942,17421.7359924316,5138.55719679594,,17998.1120116711,3156.98333740234,36380.9520339966,4226.93092346191,7705.62763214111
2020-03-31,US4592001014,10951.925163269,1627.70561218262,51477.7848815918,52345.4084777832,1067.46922159195,,15949.4062011838,11819.5487594604,63297.3336410522,3802.23281860352,17809.0679550171
2020-03-31,US46625H1005,,,298464.339828491,516204.141807556,2588.7944047451,,29005.9345033765,259845.976104736,558310.315933228,6106.17446899414,
2020-03-31,US4781601046,16426.520690918,8082.0231628418,23142.4012374878,8711.77936553955,5261.09830641747,,18773.2979940176,1995.89881896973,25138.3000564575,6754.1580581665,13555.707321167
2020-03-31,US5801351017,4902.98468780518,35.6345405578613,46039.5529899597,42772.1116905212,1004.74632770419,,4279.31709036827,1635.5433883667,47675.0963783264,612.349048614502,1545.04441452026
2020-03-31,US58933Y1055,6773.29681396484,5327.86506652832,19719.2980575562,18743.2215118408,2921.92468053102,,10896.1739251614,5797.22026824951,25516.5183258057,3255.41122436523,7456.8238067627
2020-03-31,US5949181045,125428.114547729,1498.29116821289,71314.6495819092,-48850.3071212769,9759.71859741211,,31788.9792596698,5263.15784454346,76577.8074264526,8426.52076721191,20687.1722793579
2020-03-31,US6541061031,7899.49195379019,6622.91535490751,11074.7514941096,3800.96187329292,-722.168422937393,,5775.5191090107,625.70233297348,11700.4538270831,2020.94661569595,2471.34441572428
2020-03-31,US7427181091,14406.8022814393,4895.16092598438,21536.7492976785,17299.5592564344,2542.52347946167,,16070.5644783974,10169.6122401953,31706.3615378737,10747.4513527751,3719.89493429661
2020-03-31,US79466L3024,8949.14642119408,0.0,4945.67702138424,-3281.29282164574,90.4960053563118,,4447.10167735815,722.176578164101,5667.85359954834,2684.1961312294,3222.86134123802
2020-03-31,US88579Y1010,4080.20046234131,3843.24443817139,18090.6810760498,17192.9822921753,1187.28719544411,,7329.77377921343,3182.5016784668,21273.1827545166,2011.39209747314,4393.71150970459
2020-03-31,US89417E1091,,,5690.59005737305,5815.44765472412,540.088594257832,,7178.18588805199,620.642509460449,6311.2325668335,4819.32098388672,
2020-03-31,US91324P1021,,,32607.8830337524,27375.7117462158,3069.88172399998,,58475.7097994685,14425.1536560059,47033.0366897583,20820.2322006226,
2020-03-31,US92343V1044,7474.13982391357,1488.26610565186,113627.704544067,119373.888130188,3772.45075249672,,28692.7738898993,13220.3234100342,126848.027954102,15875.142250061,22722.259979248
2020-03-31,US92826C8394,12329.9155807495,0.0,12661.6540145874,3976.30435943604,2698.62754744291,,5313.74559795856,3644.56592559814,16306.2199401855,146.730461120605,1381.63589477539
2020-03-31,US9311421039,13630.9687888622,37630.7863744497,57654.5243166685,55237.8348066807,3647.26324617863,,123058.113465428,11214.2792788744,68868.8035955429,40259.2900009155,4591.43617141247
2020-03-31,US9314271084,847.754741370678,8597.11409515142,31520.6540211439,36708.7691987157,-1639.04807889462,,27756.8632836342,6035.86991894245,37556.5239400864,12615.6333888173,6276.80127704144
2020-03-31,US2605571031,3322.85255432129,5763.49960327148,16345.408821106,15080.4281997681,215.12772578001,,8868.34548890591,2057.8719329834,18403.2807540894,3434.95098114014,4431.98902130127
2020-03-31,DE0008404005,,,22768.0,-6235.0,1400.0,,29071.0,0.0,22768.0,,
2020-06-30,CH0012221716,3913.99198318073,3913.10163013633,6118.50612111418,8138.71717885692,343.240662880077,,5550.87347139131,5934.20304092346,12052.7091620376,3616.61406635125,6463.96310234123
2020-06-30,DE0005140008,,,161410.0,6253.0,29.0,,8341.0,11075.0,172485.0,,
2020-06-30,DE0005190003,17720.0,16194.0,72982.0,99894.0,-230.0,,19973.0,44632.0,117614.0,9222.0,39587.0
2020-06-30,DE0005439004,2611.3,4846.7,5217.2,6031.6,-529.6,,5659.3,3425.7,8642.9,4522.6,6603.1
2020-06-30,DE0005552004,5656.0,407.0,15926.0,13860.0,525.0,,15937.0,3590.0,19516.0,6209.0,8292.0
2020-06-30,DE0005557508,14537.0,2077.0,122248.0,127047.205,753.0,,27041.0,19336.205,141584.205,9601.0,14595.0
2020-06-30,DE0005785604,3073.0,4027.0,21909.0,24414.0,411.0,,8920.0,5578.0,27487.0,1664.0,7226.0
2020-06-30,DE0005785802,1889.433,1840.855,10443.315,11588.084,350.972,,4557.345,3034.202,13477.517,678.121,3448.171
2020-06-30,DE0005810055,21644.4,0.0,2629.9,779.299999999999,256.7,,892.9,19793.8,22423.7,,
2020-06-30,DE0006047004,2746.5,2143.0,9832.0,9852.9,557.3,,5061.2,2767.4,12599.4,2423.1,2208.8
2020-06-30,DE0006048432,2339.0,2274.0,1883.0,2577.0,556.0,,5077.0,3033.0,4916.0,3912.0,3863.0
2020-06-30,DE0006062144,1504.0,1922.0,2817.0,1845.0,-52.0,,2156.0,532.0,3349.0,1048.0,1311.0
2020-06-30,DE0006231004,3450.0,2215.0,8575.0,5772.0,-128.0,,2174.0,647.0,9222.0,1091.0,1214.0
2020-06-30,DE0006599905,1512.0,3537.0,10081.0,12578.0,290.0,,4119.0,4009.0,14090.0,1764.0,3602.0
2020-06-30,DE0006969603,437.0,1288.9,689.0,564.4,-95.6,,831.1,312.4,1001.4,908.5,572.5
2020-06-30,DE0007037129,5686.0,1161.0,4151.0,665.0,276.0,,2672.0,2200.0,6351.0,2103.0,2366.0
2020-06-30,DE0007100000,28466.0,30118.0,95891.0,129125.0,-2001.0,,30184.0,61700.0,157591.0,13665.0,55048.0
2020-06-30,DE0007164600,7624.0,0.0,14491.0,9452.0,867.0,,6743.0,2585.0,17076.0,1311.0,6337.0
2020-06-30,DE0007165631,190.7,503.8,1670.5,1669.5,35.3,,546.9,189.7,1860.2,242.0,297.8
2020-06-30,DE0007236101,12084.0,8691.0,40619.0,33994.0,941.0,,12979.0,5459.0,46078.0,6131.0,19006.0
2020-06-30,DE0007664039,62876.0,45932.0,122147.0,166503.0,-1607.0,,41076.0,107232.0,229379.0,20692.0,72721.0
2020-06-30,DE0008430026,,,4006.0,-1825.0,580.0,,16767.0,0.0,4006.0,,
2020-06-30,DE000A161408,611.5,70.8,248.1,-340.9,115.8,,972.1,22.5,270.6,219.5,26.9
2020-06-30,DE000A1DAHH0,559.3,1190.5,2247.4,2002.0,123.4,,2817.2,313.9,2561.3,1120.4,1658.9
2020-06-30,DE000A1EWWW0,2024.0,5213.0,3973.0,3805.0,-221.0,,3352.0,1856.0,5829.0,2575.0,1869.0
2020-06-30,DE000A1ML7J1,949.2,456.7,24206.4,24856.4,1360.5,,1027.2,1599.2,25805.6,,
2020-06-30,DE000BASF111,5562.0,10797.0,16664.0,20519.0,-892.0,,12680.0,9417.0,26081.0,3820.0,9403.0
2020-06-30,DE000BAY0017,3148.0,10128.0,33947.0,38171.0,-9619.0,,10054.0,7372.0,41319.0,5098.0,13103.0
2020-06-30,DE000ENAG999,3342.0,1348.0,31382.0,30829.0,573.0,,12838.0,2789.0,34171.0,15491.0,14016.0
2020-06-30,DE000SHL1006,622.0,2583.0,5260.0,5498.0,270.0,,3312.0,860.0,6120.0,1301.0,3280.0
2020-06-30,DE000ZAL1111,1377.5,1017.7,847.4,-468.8,122.6,,2034.7,61.3,908.7,1524.9,475.9
2020-06-30,FI4000297767,,,237493.994123241,188851.995326881,242.999983754691,,2807.99981227643,,237493.994123241,,
2020-06-30,GB0009895292,5444.50869402804,3171.43744368403,13902.8623478737,12137.2923167604,686.48130867128,,5744.28671779697,3678.93866291477,17581.8010107885,10709.1660787848,4473.13355336007
2020-06-30,IE00BZ12WP82,4399.2342916131,1526.9554361701,9863.33079993725,11164.1365680099,415.884197711945,,5790.59722447395,5700.04005968571,15563.370859623,2507.23411560059,3757.28976130486
2020-06-30,NL0000235190,11511.0,37524.0,13441.0,6559.0,-1438.0,,8317.0,4629.0,18070.0,10590.0,5931.0
2020-06-30,NL0012169213,666.150557971895,180.56715468049,1246.65360679954,852.751635096073,81.5096705751419,,402.49236332798,272.248586268425,1518.90219306797,84.4499843269587,338.755286102593
2020-06-30,SE0000106270,1212.61846232414,3818.06820631027,6422.37252983451,8069.00989551097,-462.616786271334,,2656.8718817234,2859.25582800061,9281.62835783511,,
2020-06-30,SE0000108227,1170.68090848625,1725.24917884916,1512.51973376423,924.599003233016,32.0895404219627,,1557.46865925193,582.760177955031,2095.27991171926,639.90851944685,1181.09757942706
2020-06-30,SE0000108656,4911.50813148916,3050.17326989025,2865.1579034552,-365.156877659261,230.068868756294,,5214.83180576563,1681.1933503747,4546.3512538299,3075.49820382893,4711.01110732555
2020-06-30,SE0000112724,22.5535260736942,444.380916282535,542.622546806931,899.847464025021,43.0675410926342,,439.776830285788,379.778443291783,922.400990098715,332.377812221646,278.765404902399
2020-06-30,SE0000113250,1273.70082843304,4879.97142130136,1039.27794937044,381.785324849188,229.881210625172,,3818.93679741025,616.208203911781,1655.48615328223,3391.3431346491,3090.02420367301
2020-06-30,SE0000115446,6882.83921559155,4877.77340816706,10041.1929580048,9768.63932935148,-26.4597964882851,,6870.82098385692,6610.28558693826,16651.478544943,4616.68767412752,9756.59804000705
2020-06-30,SE0000148884,,,92160.6838396713,64314.0554412156,328.495558530092,,1651.57921200991,2675.84207653999,94836.5259162113,,
2020-06-30,SE0000202624,559.059862419963,537.844257384539,1269.30480216444,710.244939744473,46.3515583872795,,654.082416027784,,1269.30480216444,194.763076856732,487.194389507174
2020-06-30,SE0000242455,,,85734.744658649,69396.7218998149,454.601822644472,,1444.21697711945,19984.9088117927,105719.653470442,,
2020-06-30,SE0000382335,1089.07979319954,674.709505629998,2387.39254209063,1769.84369924955,-158.635295532507,,951.266946765051,471.530950358468,2858.92349244909,548.190343911836,1050.17136697095
2020-06-30,SE0000667891,1811.16282266378,2368.12023773789,2164.37397676706,712.060689724982,103.68111744523,,1898.16199630499,358.849535621703,2523.22351238877,2252.29450213909,12.1368551328778
2020-06-30,SE0000667925,959.384950228035,295.776115246117,10156.5408646613,10178.0431670621,-192.537242531776,,2042.65875726938,980.887252628803,11137.4281172901,2928.42245540768,1414.85149797052
2020-06-30,SE0000695876,839.354319937527,994.362028799951,1171.63656637073,446.292232051492,98.1452025771141,17196.0,980.982880443335,114.009985618293,1285.64655198902,293.769233688712,614.870282873511
2020-06-30,SE0005190238,312.022299282253,88.0160911604762,2500.57442052662,2832.18770644069,77.5028081536293,,614.205063164234,643.635585196316,3144.21000572294,744.170794643462,
2020-06-30,SE0007100581,356.078127756715,1100.91788291931,2570.43301188201,2937.78790267557,131.266862720251,,1872.17134514451,723.433018550277,3293.86603043228,628.918453775346,1310.9714859277
2020-06-30,SE0007100599,,,75332.5997176766,102798.685146533,371.375441491604,,1417.10037717223,87373.9846278951,162706.584345572,,
2020-06-30,SE0009922164,525.611836463213,1684.15588981658,3951.26308916509,4228.69057302922,195.915088891983,,2665.40226539969,803.039320327342,4754.30240949243,1490.15733926743,1702.60008698702
2020-06-30,SE0011166610,504.300665639341,1532.49298354983,2160.16908207536,1955.1804658547,293.591146141291,,2261.46813815832,299.312049418688,2459.48113149405,2684.34743171185,2680.52480017394
2020-06-30,SE0011166628,504.300665639341,1532.49298354983,2160.16908207536,1955.1804658547,293.591146141291,,2261.46813815832,299.312049418688,2459.48113149405,2684.34743171185,2680.52480017394
2020-06-30,SE0012673267,212.048994752874,0.0,17.8299995587988,-184.864995425538,70.4449952905384,,128.306991422289,9.35399976853642,27.1839993273353,4.38899989139473,72.0109982180967
2020-06-30,SE0015810247,907.683858677745,0.0,281.154549613595,-515.672994464636,2312.22966262698,,48.7911140918732,110.856314599514,392.010864213109,,
2020-06-30,SE0015811559,189.602524280548,1207.28260546178,613.914624989033,558.199770323932,126.293922245502,,1256.4650169313,133.887669615448,747.80229460448,473.719613336027,217.125471353531
2020-06-30,SE0015811963,1588.87679873407,569.954362303019,7404.05502578616,5900.13621298224,6039.40163391829,,6689.82471638918,84.9579859301448,7489.01301171631,,
2020-06-30,SE0015812219,373.375535465777,,1408.54415593296,1190.46302669495,117.661648213863,,387.79552796483,155.294406227767,1563.83856216073,323.012364953756,163.417498245835
2020-06-30,SE0015961909,418.799989636845,425.399989473529,1638.49995945552,1943.59995190586,68.7999954005117,,896.599940059575,723.899982087183,2362.39994154271,195.1999951698,847.19997903614
2020-06-30,SE0016101844,253.30667885989,0.0,102.178941008449,-142.756174783409,3.4716754257679,,152.181361433864,8.37156306803226,110.550504076481,110.024892240018,
2020-06-30,SE0016589188,1617.35540369153,1368.02426163107,1592.79499606043,538.417652115226,-13.2298982441425,,2202.73114311695,562.978059746325,2155.77305580676,2431.19365811348,1511.18181272596
2020-06-30,US0258161092,36946.9794371724,0.0,43446.5565124154,7894.76026386023,231.551245450974,,7461.39836812019,1395.18318861723,44841.7397010326,,
2020-06-30,US0311621009,10168.7218871713,3418.95561218262,30390.419768393,20302.7200064063,1637.20351195335,,5573.5746846199,81.022125184536,30471.4418935776,1023.90597760677,4777.63432681561
2020-06-30,US0378331005,82850.9102958441,3541.82432949543,90938.8771659136,25937.7642953396,10218.2202551365,,53951.4401900768,17849.7974252701,108788.674591184,31451.7205730081,15921.2927752733
2020-06-30,US0970231058,28874.148568511,74562.6139953732,52047.3667243123,25774.8296919465,-2157.51278114319,,10721.27668643,2601.61153614521,54648.9782604575,12197.8364288807,10219.4720095396
2020-06-30,US1491231015,7827.09343403578,10124.204235971,23956.7288169265,26560.1210591197,415.884197711945,,9067.72838068008,10430.485676229,34387.2144931555,4525.66442102194,14055.112836957
2020-06-30,US1667641005,6299.24764484167,4906.73551529646,26979.4773334265,24019.9438816309,-7509.52470541,,14657.6478590965,3339.71419304609,30319.1915264726,7274.18420612812,7616.07976734638
2020-06-30,US17275R1023,24878.6477982402,1084.14380085468,10350.1060675979,-11698.9433237314,2350.07694816589,,10832.998860836,2829.5984069109,13179.7044745088,1875.68716871738,4627.4843044281
2020-06-30,US1912161007,17643.2355237007,3117.12593704462,33592.1292427182,28951.6092815995,1615.41045355797,,6455.28550553322,13002.715562582,46594.8448053002,10388.6390841007,3426.96878939867
2020-06-30,US2546871060,20580.5101498961,1388.06036442518,50970.0395652652,40242.1759790182,-4284.15206289291,,10646.8170702457,9852.64656364918,60822.6861289144,14373.8592195511,11238.0358690023
2020-06-30,US38141G1040,,,212247.695980668,345781.952168047,338.700449228287,,14039.2698271275,143853.447735608,356101.143716276,177368.116265237,
2020-06-30,US4370761029,11956.8714510798,11414.7995506525,31513.7431660295,22353.4891481996,3862.11431694031,,33925.4469304085,2796.61743324995,34310.3605992794,9886.68110436201,2166.59626972675
2020-06-30,US4385161066,13468.3701941371,4231.84792309999,16189.2890354991,6875.30605137348,981.595671892166,,6790.35377836227,4154.38721001148,20343.6762455106,4777.63432681561,5980.50126224756
2020-06-30,US4581401001,22984.463314712,7985.57627230883,32135.5116954446,11157.9040968418,4635.56512951851,,17913.8940010071,2006.85571610928,34142.3674115539,4491.83100610971,6625.11685162783
2020-06-30,US4592001014,12688.4209451079,1664.06980186701,52649.2453685403,49427.057774663,1236.75606393814,,16456.4832208157,9466.23335123062,62115.4787197709,4201.57592028379,16930.062751472
2020-06-30,US46625H1005,,,308290.967033207,542557.983650565,4236.93376970291,,32132.0485157967,252558.429142535,560849.396175742,6321.50647044182,
2020-06-30,US4781601046,17036.9051143527,8390.68689823151,22314.0274876356,10024.4846972823,3292.56790590286,,16651.7127022743,4747.3623239994,27061.389811635,6023.23820739985,13039.2200365663
2020-06-30,US5801351017,2898.72234025598,37.9290388226509,41984.1516704857,43330.454478085,439.311735486984,,3415.60788142681,4245.02514785528,46229.176818341,479.366068124771,2539.8210362792
2020-06-30,US58933Y1055,9885.5896255374,5391.97791337967,23288.0736958981,17603.1696376204,2125.73123764992,,8458.43078970909,4200.68556725979,27488.7592631578,3069.93722677231,6746.20486289263
2020-06-30,US5949181045,121557.227308452,1687.21898049116,67849.3521943688,-48450.3405073285,10171.9100060463,,34535.6412479877,5257.53460675478,73106.8868011236,11156.1233907938,28501.0906514525
2020-06-30,US6541061031,7926.75276517868,5606.42165511847,10342.4055857062,2914.83756744862,1318.77947402,,9191.49330377579,499.184746921062,10841.5903326273,1658.0960689187,3188.26036852598
2020-06-30,US7427181091,11420.2874679565,4866.75482225418,20422.1209888458,15574.1270928383,3659.31069773436,,16528.0720268488,6572.29357194901,26994.4145607948,10177.8024888039,4300.5159573555
2020-06-30,US79466L3024,7850.31739729643,0.0,4572.51601499319,-2619.87324106693,2340.27010202408,,4592.27858877182,657.928141236305,5230.4441562295,1758.98526191711,3342.91766363382
2020-06-30,US88579Y1010,3976.3166052103,3710.99140405655,17702.8891763091,15270.444714725,1185.90559434891,,6516.12446022034,1543.87214362621,19246.7613199353,1758.44722241163,3970.08413404226
2020-06-30,US89417E1091,,,6002.76008784771,6029.47067856789,-37.2298080921173,,6720.43438267708,581.400524675846,6584.16061252356,4365.40087670088,
2020-06-30,US91324P1021,,,35525.976010859,21128.0772596598,6026.68869042397,,56424.0442738533,5481.01321578026,41006.9892266393,22635.4449293017,
2020-06-30,US92343V1044,7998.04121464491,1147.66504794359,110713.617829084,111548.768965602,4267.80726909637,,27647.2187068462,8833.19235116243,119546.810180247,17181.1423042417,20864.532764554
2020-06-30,US92826C8394,15949.7840720415,0.0,15919.5120692253,2639.89671617746,2077.60490036011,,4392.20931077003,2670.16871899366,18589.680788219,136.224012672901,1293.68294388056
2020-06-30,US9311421039,14296.8292490244,34743.3415868282,51840.1709330678,44471.883150816,5773.55778312683,,122801.32738781,6928.54146677256,58768.7123998404,39176.3227132559,4322.19888156652
2020-06-30,US9314271084,443.998493492603,6619.84194535017,29249.5504724383,33533.1743559837,292.772518277168,,26385.1458534002,4727.622377038,33977.1728494763,8482.79607623816,3436.59850895405
2020-06-30,US2605571031,3322.79748558998,5149.80189085007,15892.8014785051,14076.4813095331,-206.126010656357,,7585.80040979385,1506.47731661797,17399.2787951231,2934.60356712341,3881.04883164167
2020-06-30,DE0008404005,,,23999.0,1012.0,1527.0,,28561.0,0.0,23999.0,,
2020-09-30,CH0012221716,7937.57765315473,3958.55559367686,5957.44708690792,312.966372873634,-438.911924753378,,5614.30809012012,2293.09693912044,8250.54402602836,3686.52215240523,6598.72968200594
2020-09-30,DE0005140008,,,158608.0,-10360.0,278.0,,7289.0,8222.0,166830.0,,
2020-09-30,DE0005190003,17830.0,16078.0,69078.0,94248.0,1786.0,,26283.0,43000.0,112078.0,9861.0,38069.0
2020-09-30,DE0005439004,2657.1,4427.4,5138.5,5050.2,-652.9,194443.0,8679.1,2568.8,7707.3,6008.7,8107.9
2020-09-30,DE0005552004,5138.0,464.0,15787.0,14149.0,851.0,,16222.0,3500.0,19287.0,6446.0,8397.0
2020-09-30,DE0005557508,10642.0,2342.0,123328.0,130192.328,817.0,,26393.0,17506.328,140834.328,8318.0,14886.0
2020-09-30,DE0005785604,2658.0,4032.0,23267.0,24513.0,427.0,,8918.0,3904.0,27171.0,1690.0,7198.0
2020-09-30,DE0005785802,1598.659,1897.017,10987.747,11454.058,353.502,,4413.768,2064.97,13052.717,728.592,3251.856
2020-09-30,DE0005810055,,0.0,,,227.1,,813.6,,,,
2020-09-30,DE0006047004,3551.5,2170.1,9477.1,8412.6,344.4,,4578.5,2487.0,11964.1,2690.0,1746.1
2020-09-30,DE0006048432,1989.0,2193.0,2355.0,2520.0,441.0,,4947.0,2154.0,4509.0,3819.0,3413.0
2020-09-30,DE0006062144,1157.0,1656.0,2788.0,1770.0,179.0,,2760.0,139.0,2927.0,1134.0,1539.0
2020-09-30,DE0006231004,3227.0,2052.0,7966.0,5303.0,112.0,,2490.0,564.0,8530.0,1160.0,1293.0
2020-09-30,DE0006599905,1548.0,3428.0,9977.0,12112.0,805.0,,4447.0,3683.0,13660.0,1684.0,3593.0
2020-09-30,DE0006969603,380.9,1222.4,733.7,653.7,113.6,,1583.4,300.9,1034.6,937.0,761.5
2020-09-30,DE0007037129,7739.0,1679.0,3694.0,-2620.0,413.0,,2917.0,1425.0,5119.0,1947.0,2267.0
2020-09-30,DE0007100000,31611.0,29534.0,92667.0,120609.0,1702.0,,31620.0,59553.0,152220.0,14877.0,52495.0
2020-09-30,DE0007164600,7964.0,0.0,14144.0,10047.0,1556.0,,6535.0,3867.0,18011.0,1279.0,5595.0
2020-09-30,DE0007165631,475.8,531.7,2020.7,1610.4,68.1,,623.2,65.5,2086.2,265.1,314.6
2020-09-30,DE0007236101,15297.0,7795.0,38005.0,29270.0,918.0,,14816.0,6562.0,44567.0,7873.0,17616.0
2020-09-30,DE0007664039,66220.0,43504.0,126281.0,160182.0,2583.0,,59355.0,100121.0,226402.0,23724.0,74093.0
2020-09-30,DE0008430026,,,5276.0,-291.0,202.0,,16446.0,0.0,5276.0,,
2020-09-30,DE000A161408,722.5,77.6,150.4,-544.7,74.4,,970.2,27.4,177.8,244.7,26.4
2020-09-30,DE000A1DAHH0,870.9,1005.9,2211.0,1588.3,117.8,,2880.9,248.2,2459.2,1194.2,1648.0
2020-09-30,DE000A1EWWW0,3224.0,4676.0,4899.0,3999.0,504.0,,5561.0,2324.0,7223.0,1710.0,2607.0
2020-09-30,DE000A1ML7J1,1713.6,486.9,24567.7,24555.0,260.1,,1038.8,1700.9,26268.6,,
2020-09-30,DE000BASF111,5860.0,10463.0,16508.0,15702.0,-2135.0,,13811.0,5054.0,21562.0,4250.0,9324.0
2020-09-30,DE000BAY0017,5067.0,10452.0,35190.0,38383.0,-7702.0,,8506.0,8260.0,43450.0,5461.0,10161.0
2020-09-30,DE000ENAG999,4512.0,1468.0,29524.0,29051.0,676.0,,12811.0,4039.0,33563.0,15481.0,10735.0
2020-09-30,DE000SHL1006,656.0,2305.0,3296.0,4847.0,428.0,,3876.0,2207.0,5503.0,1356.0,3338.0
2020-09-30,DE000ZAL1111,2596.1,1476.2,1705.9,-819.2,58.5,,1849.8,71.0,1776.9,2167.9,469.1
2020-09-30,FI4000297767,,,227891.007065649,178963.00554866,837.000035134625,,2621.00011002133,,227891.007065649,,
2020-09-30,GB0009895292,7202.49025340349,3140.74965703115,15992.8371077822,11847.5251113585,554.415117365686,,5774.3018936744,3057.17825697981,19050.015364762,11432.2264192667,4833.49689276474
2020-09-30,IE00BZ12WP82,4433.5479798317,1477.84932661057,10198.2689538002,10748.3052005768,598.049609005451,,5864.99294668436,4983.58422660828,15181.8531804085,2475.58949518204,3584.18968248367
2020-09-30,NL0000235190,12581.0,36655.0,13973.0,5756.0,-767.0,,11213.0,4364.0,18337.0,9526.0,6238.0
2020-09-30,NL0012169213,431.410057349682,217.150899149895,1209.49985973358,1093.38933996248,14.4678381806612,,413.89738626796,315.299537578583,1524.79939731216,77.481772629261,318.137554058075
2020-09-30,SE0000106270,1176.73182687163,4079.1043291688,6680.36222821474,7344.05526551604,175.369745761156,,4898.98899883032,1840.42486417294,8520.78709238768,3473.38506287336,
2020-09-30,SE0000108227,1372.52995915711,1596.25091327727,1508.59193636477,701.748222783208,113.75460729003,,1794.21601116657,565.686245575547,2074.27818194032,750.341786071658,1246.66310209036
2020-09-30,SE0000108656,5176.26258668303,3125.61421591043,2816.33047780395,-755.010579407215,516.478721648455,,5545.12704849243,1604.92152947187,4421.25200727582,2925.52307295799,4730.53574538231
2020-09-30,SE0000112724,219.71913126111,412.187754482031,807.796528548002,829.234865292907,-92.431648671627,,418.547486364841,241.157468006015,1048.95399655402,334.819179207087,231.057629361749
2020-09-30,SE0000113250,1421.79049292207,4895.08689008653,995.310513943434,159.97763286531,125.043232440948,,3538.83925884962,586.457611843944,1581.76812578738,3461.57677307725,3144.67051523924
2020-09-30,SE0000115446,8237.18066637218,4793.70737765729,9897.55602689087,8086.06421269476,552.17779263854,,7414.98649656773,6425.68885217607,16323.2448790669,5123.3813560456,9209.05193214118
2020-09-30,SE0000148884,,,95116.0879658461,65637.3268451393,459.842627942562,,1521.16636008024,1810.34843623638,96926.4364020824,,
2020-09-30,SE0000202624,544.629034817219,546.629946246743,1146.80809360743,602.179058790207,133.147886395454,,769.556189775467,,1146.80809360743,185.131947979331,509.374881058931
