Date,Ticker,Market,CUR_MKT_CAP,EQY_INST_HOLD,EQY_SH_OUT,PX_LAST,ASSET_TURNOVER,BEST_PE_RATIO,BEST_PX_SALES_RATIO,BEST_SALES,BS_INVENTORIES,NUM_OF_EMPLOYEES,SALES_REV_TURN,bs_acct_payable,bs_accts_rec_excl_notes_rec
2018-12-31,SEBA SS Equity,OMX,18414.704,449.0,2170.019,8.39223,0.029,,,,,14751.0,1727.9601,,
2018-12-31,SHBA SS Equity,OMX,18637.82,469.0,1908.922,9.17902,0.0221,,,,,12359.0,1612.0976,,
2018-12-31,SHL GR Equity,DAX,36545.0,322.0,1000.0,36.545,0.6221,,,,2034.0,50300.0,3301.0,1207.0,2470.0
2018-12-31,SIE GR Equity,DAX,82773.0,414.0,850.0,88.142,0.596,,,,14957.0,380000.0,20116.0,10014.0,18569.0
2018-12-31,SINCH SS Equity,OMX,454.5433,28.0,536.021,0.848,1.1977,,,,0.0678,385.0,111.5322,42.4284,86.5343
2018-12-31,SKAB SS Equity,OMX,5771.3069,335.0,400.17,13.74338,1.5215,,,,123.5234,37450.0,4890.0584,1599.3129,1994.3714
2018-12-31,SKFB SS Equity,OMX,5965.2363,422.0,421.995,13.10494,1.0181,,,,1753.1271,44428.0,2052.9759,770.1525,1361.3141
2018-12-31,SRT3 GR Equity,DAX,7671.456,94.0,37.44,108.9,0.6492,,,,321.696,8125.0,807.633,173.455,307.364
2018-12-31,SWEDA SS Equity,OMX,21819.23,552.0,1132.006,19.27484,,,,,,14856.0,1408.0787,,
2018-12-31,SWMA SS Equity,OMX,5987.0576,181.0,1759.5,3.4027,0.9478,,,,157.2563,5662.0,319.7845,36.4866,160.8951
2018-12-31,SY1 GR Equity,DAX,8372.911,211.0,129.813,64.5,0.6574,,,,844.874,9647.0,1578.566,315.806,596.396
2018-12-31,TEL2B SS Equity,OMX,7596.8575,360.0,665.795,11.00932,0.4226,,,,65.8922,5184.0,640.0534,295.4333,246.7517
2018-12-31,TELIA SS Equity,OMX,17717.937,427.0,4330.085,4.09182,0.339,,,,182.3347,20439.0,2151.4978,1096.1716,1015.0356
2018-12-31,TRV US Equity,DOW,27689.312,1646.0,264.8,104.56689,0.2916,,,,,30400.0,6832.4309,,
2018-12-31,UNH US Equity,DOW,209275.2,2775.0,962.034,217.53406,1.5535,,,,0.0,300000.0,51196.782,17369.019,9944.1146
2018-12-31,V US Equity,DOW,278904.29,3264.0,1757.242,115.21132,0.3062,,,,0.0,,4825.47,108.278,1226.8599
2018-12-31,VNA GR Equity,DAX,20510.7054,587.0,552.648,37.114,0.0705,,,,,9923.0,427.3,239.1,493.1
2018-12-31,VOLVB SS Equity,OMX,24066.489,533.0,1650.314,11.30173,0.8747,,,,6469.5366,105175.0,10248.023,7241.2626,4121.314
2018-12-31,VOW3 GR Equity,DAX,69693.0541,630.0,206.205,138.92,0.5358,,,,45745.0,664496.0,61272.0,23607.0,17888.0
2018-12-31,VZ US Equity,DOW,202848.31,3281.0,4132.015,49.09186,0.5014,,,,1166.6085,144500.0,30043.941,6315.0541,21919.315
2018-12-31,WBA US Equity,DOW,56291.983,1580.0,943.445,59.66643,,,,,,,,,
2018-12-31,WMT US Equity,DOW,236312.41,2190.0,2905.26,81.3395,,,,,,,,,
2019-01-26,CSCO US Equity,DOW,,,,,0.4345,,,,1491.3204,,10933.754,1450.9907,3283.3596
2019-01-31,1894239D SS Equity,DAX,,367.0,,,,,,,,,,,
2019-01-31,1COV GR Equity,DAX,8848.05,656.0,183.0,48.35,,,,,,,,,
2019-01-31,AAPL US Equity,DOW,685424.63,4253.0,18861.12,36.34061,,,,,,,,,
2019-01-31,ABB SS Equity,OMX,36047.946,706.0,2168.148,16.62614,,,,,,,,,
2019-01-31,ADS GR Equity,DAX,41606.4002,758.0,200.416,207.6,,,,,,,,,
2019-01-31,AIR FP Equity,DAX,77807.589,696.0,776.368,100.22,,,,,,,,,
2019-01-31,ALFA SS Equity,OMX,8291.8037,363.0,419.456,19.76798,,,,,,,,,
2019-01-31,ALIV SS Equity,OMX,6056.1509,121.0,87.143,69.4968,,6.582,,,,,,,
2019-01-31,ALV GR Equity,DAX,78482.5913,983.0,424.46,184.9,,,,,,,,,
2019-01-31,AMGN US Equity,DOW,102951.35,2632.0,630.0,163.41485,,,,,,,,,
2019-01-31,ASSAB SS Equity,OMX,18068.297,568.0,1055.05,16.24005,,,,,,,,,
2019-01-31,ATCOA SS Equity,OMX,27219.932,544.0,839.394,22.73125,,,,,,,,,
2019-01-31,ATCOB SS Equity,OMX,27219.932,336.0,390.219,20.85869,,,,,,,,,
2019-01-31,AXP US Equity,DOW,75971.092,2128.0,847.0,89.69432,,,,11477.123,,,,,
2019-01-31,AZN SS Equity,OMX,81084.153,750.0,1267.039,63.99497,,,,,,,,,
2019-01-31,BA US Equity,DOW,191255.73,2728.0,567.885,336.78603,,,,,,,,,
2019-01-31,BAS GR Equity,DAX,58938.7778,872.0,918.479,64.17,,,,,,,,,
2019-01-31,BAYN GR Equity,DAX,61949.427,953.0,932.552,66.43,,,,,,,,,
2019-01-31,BEI GR Equity,DAX,22029.84,508.0,252.0,87.42,,,,,,,,,
2019-01-31,BMW GR Equity,DAX,47742.8962,748.0,601.995,73.35,,,,,,,,,
2019-01-31,BNR GR Equity,DAX,6366.945,445.0,154.5,41.21,,,,,,,,,
2019-01-31,BOL SS Equity,OMX,5961.1675,471.0,273.511,21.79497,,,1.149,,,,,,
2019-01-31,CAT US Equity,DOW,68627.607,2171.0,590.107,116.29694,,7.609,1.119,14106.398,,,,,
2019-01-31,CON GR Equity,DAX,27620.8263,689.0,200.006,123.374,,,,,,,,,
2019-01-31,CRM US Equity,DOW,101534.54,1872.0,765.0,132.72489,0.5039,,,,0.0,35995.0,3163.9305,2350.2183,4300.4367
2019-01-31,CSCO US Equity,DOW,185689.11,3406.0,4495.962,41.30131,,,,,,,,,
2019-01-31,CVX US Equity,DOW,191327.76,3306.0,1910.774,100.131,,,,,,,,,
2019-01-31,DAI GR Equity,DAX,55257.1041,835.0,1069.837,43.358,,,,,,,,,
2019-01-31,DB1 GR Equity,DAX,22116.0,635.0,190.0,116.4,,,,,,,,,
2019-01-31,DBK GR Equity,DAX,16003.0244,597.0,2066.773,7.743,,,,,,,,,
2019-01-31,DHER GR Equity,DAX,5975.8061,259.0,185.93,32.14,,,,,,,,,
2019-01-31,DIS US Equity,DOW,145188.21,3171.0,1490.679,97.39738,,,,,,,,,
2019-01-31,DPW GR Equity,DAX,31988.4299,764.0,1236.507,25.87,,,,,,,,,
2019-01-31,DTE GR Equity,DAX,67350.8318,832.0,4761.459,14.145,,,,,,,,,
2019-01-31,ELUXB SS Equity,OMX,6375.5109,403.0,300.728,17.01514,,,,,,,,,
2019-01-31,EOAN GR Equity,DAX,21280.2251,626.0,2201.099,9.668,,,,,,,,,
2019-01-31,ERICB SS Equity,OMX,25888.008,549.0,3072.396,7.75662,,,,,,,,,
2019-01-31,ESSITYB SS Equity,OMX,16951.176,440.0,638.408,24.15014,,,,,,,,,
2019-01-31,EVO SS Equity,OMX,1881.8136,109.0,179.852,10.46313,,,,,,,,,
2019-01-31,FME GR Equity,DAX,19845.8579,603.0,307.879,64.46,,,,,,,,,
2019-01-31,FRE GR Equity,DAX,25219.2485,732.0,556.225,45.34,,,,,,,,,
2019-01-31,GETIB SS Equity,OMX,2678.953,222.0,254.152,9.83573,,,,,,,,,
2019-01-31,GS US Equity,DOW,66852.181,1929.0,371.974,172.9345,,,,,,,,,
2019-01-31,HD US Equity,DOW,181049.98,3073.0,1129.528,160.28821,,,,,,,,,
2019-01-31,HEI GR Equity,DAX,11976.4186,557.0,198.416,60.36,,,,,,,,,
2019-01-31,HEN3 GR Equity,DAX,35865.9022,603.0,178.163,84.8,,,,,,,,,
2019-01-31,HEXAB SS Equity,OMX,15469.558,484.0,2430.223,6.08924,,,,,,,,,
2019-01-31,HFG GR Equity,DAX,1421.9874,65.0,164.392,8.65,,,,,,,,,
2019-01-31,HMB SS Equity,OMX,22461.282,460.0,1460.672,13.57118,,,,,,,,,
2019-01-31,HON US Equity,DOW,92862.541,2447.0,740.288,125.44105,,,,,,,,,
2019-01-31,IBM US Equity,DOW,106690.01,2772.0,908.794,112.13375,,,,19271.704,,,,,
2019-01-31,IFX GR Equity,DAX,22066.6595,730.0,1137.164,19.405,,,,,,,,,
2019-01-31,INTC US Equity,DOW,187821.55,3338.0,4564.0,41.15284,,,,17936.101,,,,,
2019-01-31,INVEB SS Equity,OMX,304676.37,401.0,1821.937,9.58235,,,,,,,,,
2019-01-31,JNJ US Equity,DOW,311718.45,3883.0,2681.978,116.22707,,,,,,,,,
2019-01-31,JPM US Equity,DOW,300593.9,3738.0,3325.411,90.39301,,,,,,,,,
2019-01-31,KINVB SS Equity,OMX,5883.6025,337.0,241.911,9.96916,,,,,,,,,
2019-01-31,KO US Equity,DOW,178922.28,2881.0,4256.514,42.03493,,,,,,,,,
2019-01-31,LIN US Equity,DAX,77741.392,1368.0,546.064,142.36681,,,,,,,,,
2019-01-31,MCD US Equity,DOW,120369.72,2709.0,770.91,156.13974,,,,4801.646,,,,,
2019-01-31,MMM US Equity,DOW,101862.11,2701.0,582.287,174.9345,,,,,,,,,
2019-01-31,MRK GR Equity,DAX,39816.9581,564.0,129.242,91.58,,,,,,,,,
2019-01-31,MRK US Equity,DOW,169035.83,3149.0,2600.377,61.98335,,,,,,,,,
2019-01-31,MSFT US Equity,DOW,699746.07,4381.0,7672.213,91.20524,,,,,,,,,
2019-01-31,MTX GR Equity,DAX,9802.0,442.0,52.0,188.5,,,,,,,,,
2019-01-31,MUV2 GR Equity,DAX,29085.2338,721.0,149.538,194.5,,,,,,,,,
2019-01-31,NDA SS Equity,OMX,32121.475,397.0,4049.952,7.93132,,,,,,,,,
2019-01-31,NKE US Equity,DOW,112543.71,2247.0,1258.773,71.51092,,,,,,,,,
2019-01-31,PAH3 GR Equity,DAX,17333.75,413.0,153.125,56.6,,,,,,,,,
2019-01-31,PG US Equity,DOW,210766.28,3310.0,2501.58,84.25328,,,,,,,,,
2019-01-31,PUM GR Equity,DAX,7360.2424,383.0,150.825,48.8,,,,,,,,,
2019-01-31,QGEN US Equity,DAX,7316.8046,553.0,226.242,32.34061,,,,,,,,,
2019-01-31,RWE GR Equity,DAX,13326.3273,476.0,575.745,21.7,,,,,,,,,
2019-01-31,SAND SS Equity,OMX,17471.485,478.0,1254.386,13.92832,,,,9381.457,,,,,
2019-01-31,SAP GR Equity,DAX,110872.5105,1058.0,1228.504,90.25,,,,,,,,,
2019-01-31,SCAB SS Equity,OMX,5401.9988,335.0,637.755,7.66974,,,,,,,,,
2019-01-31,SEBA SS Equity,OMX,20084.803,446.0,2170.019,9.15041,,,,,,,,,
2019-01-31,SHBA SS Equity,OMX,18449.803,457.0,1908.922,9.08056,,,,,,,,,
2019-01-31,SHL GR Equity,DAX,34425.0,338.0,1000.0,34.425,,,,3608.0,,,,,
2019-01-31,SIE GR Equity,DAX,81642.5,992.0,850.0,86.938,,,,,,,,,
2019-01-31,SINCH SS Equity,OMX,542.2197,29.0,536.021,1.01156,,,,,,,,,
2019-01-31,SKAB SS Equity,OMX,6409.8899,328.0,400.177,15.26517,,,,,,,,,
2019-01-31,SKFB SS Equity,OMX,6673.3101,426.0,422.13,14.65707,,,,2433.432,,,,,
2019-01-31,SRT3 GR Equity,DAX,9225.216,297.0,37.44,130.9,,,,,,,,,
2019-01-31,SWEDA SS Equity,OMX,22410.245,542.0,1132.006,19.79694,,,,,,,,,
2019-01-31,SWMA SS Equity,OMX,6873.1338,430.0,1759.5,3.9063,,,,,,,,,
2019-01-31,SY1 GR Equity,DAX,9450.3554,450.0,129.813,72.8,,,,,,,,,
2019-01-31,TEL2B SS Equity,OMX,7525.4924,361.0,665.795,10.89748,,,,,,,,,
2019-01-31,TELIA SS Equity,OMX,16459.037,423.0,4330.085,3.80109,,,,,,,,,
2019-01-31,TRV US Equity,DOW,28901.61,1625.0,263.6,109.64192,,,,7490.564,,,,,
2019-01-31,UNH US Equity,DOW,227023.27,2758.0,962.034,235.98253,,,,,,,,,
2019-01-31,V US Equity,DOW,268008.34,3236.0,1750.177,117.91266,,,,,,,,,
2019-01-31,VNA GR Equity,DAX,22774.706,593.0,552.648,41.21,,,,,,,,,
2019-01-31,VOLVB SS Equity,OMX,26706.224,532.0,1650.314,12.55286,,,,,,,,,
2019-01-31,VOW3 GR Equity,DAX,75405.6913,627.0,206.205,148.02,,,,,,,,,
2019-01-31,VZ US Equity,DOW,198696.87,3285.0,4132.0,48.08734,,,,32171.404,,,,,
2019-01-31,WBA US Equity,DOW,59540.015,1950.0,943.445,63.10917,,,,,,,,,
2019-01-31,WMT US Equity,DOW,243153.77,2610.0,2905.26,83.69432,2.4275,,,,38662.882,2200000.0,121879.38,41100.437,5487.3362
2019-02-03,HD US Equity,DOW,,,,,2.4444,,,,12141.425,413000.0,23260.799,6761.7055,854.4773
2019-02-28,1894239D SS Equity,DAX,,362.0,,,,,,,,,,,
2019-02-28,1COV GR Equity,DAX,9164.64,656.0,183.0,50.08,,,,,,,,,
2019-02-28,AAPL US Equity,DOW,717317.46,4429.0,18861.12,38.03154,,,,,,,,,
2019-02-28,ABB SS Equity,OMX,37755.996,714.0,2168.148,17.41394,,,,,,,,,
2019-02-28,ADS GR Equity,DAX,42808.8973,770.0,200.416,213.6,,,,,,,,,
2019-02-28,AIR FP Equity,DAX,88195.3913,702.0,776.368,113.6,,,,,,,,,
2019-02-28,ALFA SS Equity,OMX,8067.1727,371.0,419.456,19.23245,,,,,,,,,
2019-02-28,ALIV SS Equity,OMX,6246.3522,115.0,87.149,71.6742,,6.748,,,,,,,
2019-02-28,ALV GR Equity,DAX,82837.5474,998.0,424.46,195.16,,,,,,,,,
2019-02-28,AMGN US Equity,DOW,103920.76,2723.0,622.278,167.00053,,,,,,,,,
2019-02-28,ASSAB SS Equity,OMX,20237.651,583.0,1055.05,18.1899,,,,2588.979,,,,,
2019-02-28,ATCOA SS Equity,OMX,28611.71,546.0,839.394,23.82634,,,,,,,,,
2019-02-28,ATCOB SS Equity,OMX,28611.71,338.0,390.219,22.06971,,,,,,,,,
2019-02-28,AXP US Equity,DOW,79831.819,2205.0,843.369,94.65823,,,,,,,,,
2019-02-28,AZN SS Equity,OMX,92314.43,763.0,1267.101,72.85481,,,,,,,,,
2019-02-28,BA US Equity,DOW,218389.43,2836.0,564.985,386.54015,,,,,,,,,
2019-02-28,BAS GR Equity,DAX,61556.4421,885.0,918.479,67.02,,,,,,,,,
2019-02-28,BAYN GR Equity,DAX,65511.7755,962.0,932.552,70.25,,,,,,,,,
2019-02-28,BEI GR Equity,DAX,20553.12,506.0,252.0,81.56,,,,,,,,,
2019-02-28,BMW GR Equity,DAX,48292.5733,755.0,601.995,74.24,,,,,,,,,
2019-02-28,BNR GR Equity,DAX,6719.205,451.0,154.5,43.49,,,,,,,,,
2019-02-28,BOL SS Equity,OMX,6581.8727,472.0,273.511,24.06437,,,1.286,,,,,,
2019-02-28,CAT US Equity,DOW,69447.408,2209.0,575.543,120.66421,,8.088,1.135,13717.248,,,,,
2019-02-28,CON GR Equity,DAX,28770.8607,685.0,200.006,128.511,,,,,,,,,
2019-02-28,CRM US Equity,DOW,109991.43,1955.0,765.0,143.77965,,,,,,,,,
2019-02-28,CSCO US Equity,DOW,200222.26,3536.0,4402.028,45.4841,,,,,,,,,
2019-02-28,CVX US Equity,DOW,199621.78,3404.0,1900.063,105.06062,,,,1375.488,,,,,
2019-02-28,DAI GR Equity,DAX,56412.5286,835.0,1069.837,44.264,,,,,,,,,
2019-02-28,DB1 GR Equity,DAX,21071.0,641.0,190.0,110.9,,,,,,,,,
2019-02-28,DBK GR Equity,DAX,16802.8656,602.0,2066.773,8.13,,,,,,,,,
2019-02-28,DHER GR Equity,DAX,6367.6434,263.0,187.504,33.96,,,,,,,,,
2019-02-28,DIS US Equity,DOW,147794.1,3327.0,1490.777,99.13899,,,,,,,,,
2019-02-28,DPW GR Equity,DAX,33756.6345,773.0,1236.507,27.3,,,,,,,,,
2019-02-28,DTE GR Equity,DAX,69160.1861,848.0,4761.459,14.525,,,,,,,,,
2019-02-28,ELUXB SS Equity,OMX,7116.2188,405.0,300.728,18.98273,,,,,,,,,
2019-02-28,EOAN GR Equity,DAX,21267.0185,627.0,2201.099,9.662,,,,,,,,,
2019-02-28,ERICB SS Equity,OMX,26888.146,574.0,3072.396,8.04907,,,,,,,,,
2019-02-28,ESSITYB SS Equity,OMX,17243.389,446.0,638.408,24.53566,,,1.403,3361.982,,,,,
2019-02-28,EVO SS Equity,OMX,2361.3616,107.0,179.852,13.12948,,,,,,,,,
2019-02-28,FME GR Equity,DAX,21113.2546,618.0,306.879,68.8,,,,,,,,,
2019-02-28,FRE GR Equity,DAX,27399.7521,728.0,556.227,49.26,,,,,,,,,
2019-02-28,GETIB SS Equity,OMX,2833.109,220.0,254.152,10.40171,,,,,,,,,
2019-02-28,GS US Equity,DOW,66166.976,1885.0,368.272,172.81673,,,,,,,,,
2019-02-28,HD US Equity,DOW,183729.37,3168.0,1129.528,162.66034,,,,25139.719,,,,,
2019-02-28,HEI GR Equity,DAX,12809.7678,546.0,198.416,64.56,,,,,,,,,
2019-02-28,HEN3 GR Equity,DAX,37044.0172,602.0,178.163,87.84,,,,,,,,,
2019-02-28,HEXAB SS Equity,OMX,16786.389,490.0,2430.223,6.60758,,,,,,,,,
2019-02-28,HFG GR Equity,DAX,1560.0764,68.0,164.392,9.49,,,,,,,,,
2019-02-28,HMB SS Equity,OMX,22026.484,457.0,1460.672,13.30847,1.8731,,,5607.169,3805.3592,177000.0,4932.4756,,
2019-02-28,HON US Equity,DOW,98691.147,2520.0,729.086,135.36285,,,,,,,,,
2019-02-28,IBM US Equity,DOW,107992.64,2780.0,889.866,115.91706,,,,,,,,,
2019-02-28,IFX GR Equity,DAX,22021.173,734.0,1137.164,19.365,,,,,,,,,
2019-02-28,INTC US Equity,DOW,209243.65,3484.0,4497.0,46.52961,,,,,,,,,
2019-02-28,INVEB SS Equity,OMX,314870.08,403.0,1821.937,9.81855,,,,,,,,,
2019-02-28,JNJ US Equity,DOW,319707.66,4052.0,2663.139,120.0492,,,,,,,,,
2019-02-28,JPM US Equity,DOW,300210.74,3856.0,3274.242,91.68863,,,,,,,,,
2019-02-28,KINVB SS Equity,OMX,6159.5721,335.0,241.911,10.43086,,,,,,,,,
2019-02-28,KO US Equity,DOW,170307.43,3013.0,4275.34,39.83483,,,,7767.106,,,,,
2019-02-28,LIN US Equity,DAX,83113.802,1306.0,546.064,152.20524,,,,,,,,,
2019-02-28,MCD US Equity,DOW,123612.67,2847.0,765.317,161.51819,,,,,,,,,
2019-02-28,MMM US Equity,DOW,104915.8,2791.0,575.8,182.20875,,,,,,,,,
2019-02-28,MRK GR Equity,DAX,39556.0913,567.0,129.242,90.98,,,,,,,,,
2019-02-28,MRK US Equity,DOW,184350.2,3329.0,2581.22,68.10062,,,,,,,,,
2019-02-28,MSFT US Equity,DOW,755155.57,4594.0,7672.213,98.42734,,,,,,,,,
2019-02-28,MTX GR Equity,DAX,9802.0,455.0,52.0,188.5,,,,,,,,,
2019-02-28,MUV2 GR Equity,DAX,30909.6032,721.0,149.538,206.7,,,,,,,,,
2019-02-28,NDA SS Equity,OMX,32297.565,428.0,4049.952,7.9748,,,,,,,,,
2019-02-28,NKE US Equity,DOW,118539.5,2323.0,1258.773,75.32068,1.7031,,,,4757.5119,,8442.2064,2026.8846,3996.6614
2019-02-28,PAH3 GR Equity,DAX,17940.125,411.0,153.125,58.58,,,,,,,,,
2019-02-28,PG US Equity,DOW,216596.98,3473.0,2501.58,86.58408,,,,,,,,,
2019-02-28,PUM GR Equity,DAX,7443.196,400.0,150.825,49.35,,,,,,,,,
2019-02-28,QGEN US Equity,DAX,7638.7982,548.0,226.242,33.76384,,,,,,,,,
2019-02-28,RWE GR Equity,DAX,13207.2782,480.0,575.745,21.5,,,,,,,,,
2019-02-28,SAND SS Equity,OMX,18123.544,484.0,1254.386,14.44814,,,,,,,,,
2019-02-28,SAP GR Equity,DAX,115602.252,1072.0,1228.504,94.1,,,,,,,,,
2019-02-28,SCAB SS Equity,OMX,5753.9408,324.0,637.755,8.1081,,,,,,,,,
2019-02-28,SEBA SS Equity,OMX,19648.559,441.0,2170.019,8.95166,,,,,,,,,
2019-02-28,SHBA SS Equity,OMX,19512.397,465.0,1908.922,9.60918,,,,,,,,,
2019-02-28,SHL GR Equity,DAX,35640.0,349.0,1000.0,35.64,,,,,,,,,
2019-02-28,SIE GR Equity,DAX,81710.5,997.0,850.0,87.01,,,,,,,,,
2019-02-28,SINCH SS Equity,OMX,607.3121,29.0,536.021,1.133,,,,,,,,,
2019-02-28,SKAB SS Equity,OMX,6660.5071,332.0,400.177,15.86201,,,,,,,,,
2019-02-28,SKFB SS Equity,OMX,6739.2279,420.0,422.13,14.80042,,,,2270.892,,,,,
2019-02-28,SRT3 GR Equity,DAX,9813.024,303.0,37.44,139.6,,,,,,,,,
2019-02-28,SWEDA SS Equity,OMX,18290.0,543.0,1132.006,16.15716,,,,,,,,,
2019-02-28,SWMA SS Equity,OMX,7253.7137,427.0,1759.5,4.1226,,,,,,,,,
2019-02-28,SY1 GR Equity,DAX,10487.4367,451.0,135.427,77.44,,,,,,,,,
2019-02-28,TEL2B SS Equity,OMX,7996.5399,366.0,665.795,11.58231,,,,,,,,,
2019-02-28,TELIA SS Equity,OMX,16527.825,436.0,4330.085,3.81697,,,,,,,,,
2019-02-28,TRV US Equity,DOW,30756.723,1672.0,263.391,116.7721,,,,,,,,,
2019-02-28,UNH US Equity,DOW,204199.1,2876.0,959.539,212.8097,,,,,,,,,
2019-02-28,V US Equity,DOW,295789.66,3377.0,1750.177,130.1353,,,,,,,,,
2019-02-28,VNA GR Equity,DAX,22085.6623,610.0,552.648,39.963,,,,,,,,,
2019-02-28,VOLVB SS Equity,OMX,27582.78,530.0,1650.314,12.94858,,,,5994.187,,,,,
2019-02-28,VOW3 GR Equity,DAX,76886.1129,639.0,206.205,150.62,,,,,,,,,
2019-02-28,VZ US Equity,DOW,206638.6,3456.0,4132.046,50.00879,,,,,,,,,
2019-02-28,WBA US Equity,DOW,59008.813,2040.0,943.445,62.54613,1.927,,,,8950.9752,,30329.05,12605.869,6877.5259
2019-02-28,WMT US Equity,DOW,252672.37,2706.0,2905.26,86.97066,,,,,,,,,
2019-03-29,1894239D SS Equity,DAX,,359.0,,,,,,,,,,,
2019-03-29,1COV GR Equity,DAX,8968.83,654.0,183.0,49.01,,,,,,,,,
2019-03-29,AAPL US Equity,DOW,798206.43,4419.0,18861.12,42.3202,,,,,,,,,
2019-03-29,ABB SS Equity,OMX,36301.768,682.0,2168.148,16.74321,,,,,,,,,
2019-03-29,ADS GR Equity,DAX,43470.2707,773.0,200.416,216.9,,,,,,,,,
2019-03-29,AIR FP Equity,DAX,91533.7732,696.0,776.368,117.9,,,,,,,,,
2019-03-29,ALFA SS Equity,OMX,8591.1039,366.0,419.456,20.48152,,,,,,,,,
2019-03-29,ALIV SS Equity,OMX,5692.4388,110.0,87.221,65.26446,,6.057,,,,,,,
2019-03-29,ALV GR Equity,DAX,84306.1779,986.0,424.46,198.62,,,,,,,,,
2019-03-29,AMGN US Equity,DOW,105356.37,2715.0,622.278,169.30755,,,,,,,,,
2019-03-29,ASSAB SS Equity,OMX,21431.127,574.0,1055.05,19.26261,,,,2644.254,,,,,
2019-03-29,ATCOA SS Equity,OMX,28730.195,533.0,839.394,23.96069,,,,,,,,,
2019-03-29,ATCOB SS Equity,OMX,28730.195,330.0,390.219,22.08434,,,,,,,,,
2019-03-29,AXP US Equity,DOW,81699.603,2185.0,838.748,97.40665,,,,11562.417,,,,,
2019-03-29,AZN SS Equity,OMX,91502.738,752.0,1267.288,72.20361,,,,,,,,,
2019-03-29,BA US Equity,DOW,191876.58,2840.0,564.482,339.91623,,,,,,,,,
2019-03-29,BAS GR Equity,DAX,60233.8328,868.0,918.479,65.58,,,,,,,,,
2019-03-29,BAYN GR Equity,DAX,53714.9931,932.0,932.552,57.6,,,,,,,,,
2019-03-29,BEI GR Equity,DAX,23350.32,506.0,252.0,92.66,,,,,,,,,
2019-03-29,BMW GR Equity,DAX,44738.8049,746.0,601.995,68.84,,,,,,,,,
2019-03-29,BNR GR Equity,DAX,7108.545,441.0,154.5,46.01,,,,,,,,,
2019-03-29,BOL SS Equity,OMX,6945.9672,470.0,273.511,25.39555,,,1.344,1349.974,,,,,
2019-03-29,CAT US Equity,DOW,69494.952,2207.0,575.543,120.74681,,7.979,1.119,,,,,,
2019-03-29,CON GR Equity,DAX,26860.8035,647.0,200.006,119.979,,,,,,,,,
2019-03-29,CRM US Equity,DOW,108816.75,1960.0,771.0,141.13715,,,,5411.232,,,,,
2019-03-29,CSCO US Equity,DOW,211804.19,3545.0,4402.028,48.11514,,,,,,,,,
2019-03-29,CVX US Equity,DOW,208581.88,3394.0,1900.063,109.77631,,,,,,,,,
2019-03-29,DAI GR Equity,DAX,55759.9277,812.0,1069.837,43.752,,,,,,,,,
2019-03-29,DB1 GR Equity,DAX,21726.5,641.0,190.0,114.35,,,,,,,,,
2019-03-29,DBK GR Equity,DAX,14971.7046,595.0,2066.773,7.244,,,,,,,,,
2019-03-29,DHER GR Equity,DAX,6015.1354,263.0,187.504,32.08,,,,,,,,,
2019-03-29,DIS US Equity,DOW,177871.76,3322.0,1797.621,98.9484,,,,,,,,,
2019-03-29,DOW US Equity,DOW,34347.915,,746.5,46.01194,,,,,,,,,
2019-03-29,DPW GR Equity,DAX,35871.0611,757.0,1236.507,29.01,,,,,,,,,
2019-03-29,DTE GR Equity,DAX,70564.8164,839.0,4761.459,14.82,,,,,,,,,
2019-03-29,ELUXB SS Equity,OMX,7083.2937,394.0,300.728,18.91397,,,,,,,,,
2019-03-29,EOAN GR Equity,DAX,21795.2823,622.0,2201.099,9.902,,,,,,,,,
2019-03-29,ERICB SS Equity,OMX,27364.246,568.0,3072.396,8.19837,,,,,,,,,
2019-03-29,ESSITYB SS Equity,OMX,18068.623,452.0,638.408,25.73147,,,1.459,,,,,,
2019-03-29,EVO SS Equity,OMX,2528.8347,108.0,179.852,14.06065,,,,,,,,,
2019-03-29,FME GR Equity,DAX,22161.4843,610.0,307.884,71.98,,,,,,,,,
2019-03-29,FRE GR Equity,DAX,27700.3638,716.0,556.232,49.8,,,,,,,,,
2019-03-29,GETIB SS Equity,OMX,2829.7907,216.0,254.152,10.38953,,,,,,,,,
2019-03-29,GS US Equity,DOW,65251.028,1868.0,366.763,171.09883,,,,,,,,,
2019-03-29,HD US Equity,DOW,188778.22,3163.0,1103.904,171.00971,,,,25324.422,,,,,
2019-03-29,HEI GR Equity,DAX,12722.4645,541.0,198.416,64.12,,,,,,,,,
2019-03-29,HEN3 GR Equity,DAX,38167.6466,592.0,178.163,90.72,,,,,,,,,
2019-03-29,HEXAB SS Equity,OMX,16893.751,480.0,2430.223,6.64984,,,,,,,,,
2019-03-29,HFG GR Equity,DAX,1368.0063,70.0,164.622,8.31,,,,,,,,,
2019-03-29,HMB SS Equity,OMX,24621.608,448.0,1460.672,14.87646,,,,5721.806,,,,,
2019-03-29,HON US Equity,DOW,103157.06,2517.0,728.37,141.62731,,,,,,,,,
2019-03-29,IBM US Equity,DOW,111897.45,2765.0,889.866,120.1084,,,,,,,,,
2019-03-29,IFX GR Equity,DAX,20096.8613,718.0,1137.344,17.67,,,,,,,,,
2019-03-29,INTC US Equity,DOW,215211.57,3478.0,4497.0,47.8567,,,,,,,,,
2019-03-29,INVEB SS Equity,OMX,321247.35,400.0,1821.937,10.04641,,,,,,,,,
